country,shirt_no,position,player,dob,caps,intl_goals,club,player_id,minutes_played,club_goals,xg,np_xg,assists,xa,has_club_form,np_xg_per90
Norway,2,MF,Morten Thorsby,1996-05-05,31,0,Cremonese,7939,1907.0,0.0,2.8997801784425974,2.8997801784425974,1.0,2.3799595832824707,true,0.13685381020442253
Norway,3,DF,Kristoffer Ajer,1998-04-17,52,2,Brentford,9677,1450.0,0.0,1.142456667497754,1.142456667497754,0.0,1.4724152060225606,true,0.0709111034998606
Norway,4,DF,Leo Østigård,1999-11-28,38,1,Genoa,10237,2158.0,1.0,1.1810280419886112,1.1810280419886112,0.0,0.23561557196080685,true,0.04925510833131372
Norway,5,DF,David Møller Wolfe,2002-04-23,22,1,Wolverhampton Wanderers,,,,,,,,false,
Norway,6,MF,Patrick Berg,1997-11-24,43,0,Bodø/Glimt,,,,,,,,false,
Norway,7,FW,Alexander Sørloth,1995-12-05,72,26,Atlético Madrid,6531,1525.0,20.0,20.454832896590233,19.711555287241936,2.0,1.304560586810112,true,1.1633049021978847
Norway,8,MF,Sander Berge,1998-02-14,66,1,Fulham,8285,2242.0,0.0,0.42603625915944576,0.42603625915944576,0.0,0.7261993493884802,true,0.017102258396231095
Norway,9,FW,Erling Haaland,2000-07-21,50,55,Manchester City,8260,2749.0,22.0,23.95459282770753,20.909917432814837,3.0,3.5812273556366563,true,0.6845735063489761
Norway,10,MF,Martin Ødegaard (captain),1998-12-17,68,5,Arsenal,2517,2343.0,3.0,5.635795846581459,4.874626979231834,8.0,7.852103857323527,true,0.18724559459277212
Norway,11,FW,Jørgen Strand Larsen,2000-02-06,28,6,Crystal Palace,11070,2624.0,14.0,11.689683858305216,11.689683858305216,4.0,3.358626527711749,true,0.40094190062784657
Norway,12,GK,Sander Tangvik,2002-11-29,0,0,Hamburger SV,,,,,,,,false,
Norway,13,GK,Egil Selvik,1997-07-30,7,0,Watford,,,,,,,,false,
Norway,14,MF,Fredrik Aursnes,1995-12-10,22,1,Benfica,,,,,,,,false,
Norway,15,DF,Fredrik André Bjørkan,1998-08-21,21,1,Bodø/Glimt,13022,2538.0,0.0,0.2956870160996914,0.2956870160996914,0.0,0.8052516058087349,true,0.01048535518084012
Norway,16,DF,Marcus Holmgren Pedersen,2000-07-16,32,0,Torino,12012,1349.0,0.0,0.8383578862994909,0.8383578862994909,0.0,0.31397981476038694,true,0.05593195683243453
Norway,17,DF,Torbjørn Heggem,1999-01-12,15,0,Bologna,,,,,,,,false,
Norway,18,MF,Kristian Thorstvedt,1999-03-13,37,4,Sassuolo,10994,,,,,,,false,
Norway,19,MF,Thelo Aasgaard,2002-05-02,8,5,Rangers,,,,,,,,false,
Norway,20,MF,Antonio Nusa,2005-04-17,24,8,RB Leipzig,12941,1543.0,3.0,1.9256633874028921,1.9256633874028921,3.0,3.3718086406588554,true,0.11231996426847718
Norway,21,MF,Andreas Schjelderup,2004-06-01,12,1,Benfica,,,,,,,,false,
Norway,22,MF,Oscar Bobb,2003-07-12,20,2,Fulham,11903,9.0,0.0,0.0,0.0,0.0,0.09015875309705734,true,0.0
Norway,23,MF,Jens Petter Hauge,1999-10-12,15,1,Bodø/Glimt,8974,,,,,,,false,
Norway,24,DF,Sondre Langås,2001-02-02,3,0,Derby County,,,,,,,,false,
Norway,25,DF,Henrik Falchener,2003-05-08,1,0,Viking,,,,,,,,false,
Norway,26,DF,Julian Ryerson,1997-11-17,43,1,Borussia Dortmund,7997,2301.0,2.0,0.8117543049156666,0.8117543049156666,3.0,5.152861568145454,true,0.03175049432525424
Senegal,1,GK,Yehvann Diouf,1999-11-16,2,0,Nice,6709,3060.0,0.0,0.05311856418848038,0.05311856418848038,0.0,0.0,true,0.0015623107114258934
Senegal,2,DF,Mamadou Sarr,2005-08-29,8,0,Chelsea,11253,2376.0,0.0,1.0967955440282822,1.0967955440282822,1.0,0.6334617212414742,true,0.041545285758647056
Senegal,3,DF,Kalidou Koulibaly (captain),1991-06-20,103,2,Al-Hilal,,,,,,,,false,
Senegal,4,DF,Abdoulaye Seck,1992-06-04,22,4,Maccabi Haifa,,,,,,,,false,
Senegal,5,MF,Idrissa Gueye,1989-09-26,131,7,Everton,668,3090.0,0.0,1.0407873457297683,1.0407873457297683,3.0,2.416206769645214,true,0.030314194535818493
Senegal,6,MF,Pathé Ciss,1994-03-16,30,0,Rayo Vallecano,9815,2166.0,4.0,2.5608618520200253,2.5608618520200253,1.0,1.4429276585578918,true,0.1064070021614969
Senegal,7,FW,Assane Diao,2005-09-07,5,0,Como,12081,1527.0,9.0,4.674562703818083,4.674562703818083,3.0,2.543192146345973,true,0.27551450120735266
Senegal,8,MF,Lamine Camara,2004-01-01,33,7,Monaco,11799,2104.0,2.0,2.2444400172680616,2.2444400172680616,7.0,4.86440384760499,true,0.09600741518732203
Senegal,9,FW,Bamba Dieng,2000-03-23,23,2,Lorient,9345,495.0,3.0,2.8145199362188578,2.0544248167425394,0.0,0.0264367014169693,true,0.3735317848622799
Senegal,10,FW,Sadio Mané,1992-04-10,128,55,Al-Nassr,,,,,,,,false,
Senegal,11,FW,Nicolas Jackson,2001-06-20,33,8,Bayern Munich,10048,2294.0,10.0,13.834070887416601,13.834070887416601,5.0,3.47239719517529,true,0.5427490757922817
Senegal,12,FW,Cherif Ndiaye,1996-01-23,19,4,Samsunspor,,,,,,,,false,
Senegal,13,FW,Iliman Ndiaye,2000-03-06,40,4,Everton,9307,2478.0,9.0,7.094870626926422,5.572532966732979,0.0,1.9087076298892498,true,0.20239223850119775
Senegal,14,DF,Ismail Jakobs,1999-08-17,30,0,Galatasaray,8146,180.0,0.0,0.0,0.0,0.0,0.3925643563270569,true,0.0
Senegal,15,DF,Krépin Diatta,1999-02-25,61,2,Monaco,9279,452.0,0.0,0.19043472409248352,0.19043472409248352,0.0,0.7644898518919945,true,0.03791841851399008
Senegal,16,GK,Édouard Mendy,1992-03-01,57,0,Al-Ahli,,,,,,,,false,
Senegal,17,MF,Pape Matar Sarr,2002-09-14,40,4,Tottenham Hotspur,9021,1913.0,3.0,3.994037317112088,3.994037317112088,2.0,2.0150707801803946,true,0.18790557163621951
Senegal,18,FW,Ismaïla Sarr,1998-02-25,83,19,Crystal Palace,5675,2738.0,8.0,12.308559328317642,12.308559328317642,6.0,10.056549122557044,true,0.404591066307008
Senegal,19,DF,Moussa Niakhaté,1996-03-08,31,0,Lyon,5989,2721.0,0.0,0.06231989711523056,0.06231989711523056,0.0,0.9397388026118279,true,0.0020612975892579017
Senegal,20,FW,Ibrahim Mbaye,2008-01-24,11,3,Paris Saint-Germain,12733,331.0,1.0,2.5983832478523254,2.5983832478523254,1.0,0.8271698653697968,true,0.7065090402015387
Senegal,21,MF,Habib Diarra,2004-01-03,21,4,Sunderland,9767,2366.0,4.0,3.5871366877108812,2.0669464487582445,5.0,5.707039427012205,true,0.07862433659689011
Senegal,22,MF,Bara Sapoko Ndiaye,2007-12-31,1,0,Bayern Munich,,,,,,,,false,
Senegal,23,GK,Mory Diaw,1993-06-22,5,0,Le Havre,10780,,,,,,,false,
Senegal,24,DF,Antoine Mendy,2004-05-27,7,0,Nice,9514,805.0,0.0,0.895209914073348,0.895209914073348,0.0,0.07988094724714756,true,0.10008558045540537
Senegal,25,DF,El Hadji Malick Diouf,2004-12-29,20,1,West Ham United,,,,,,,,false,
Senegal,26,MF,Pape Gueye,1999-01-24,41,5,Villarreal,8696,2246.0,4.0,3.8907218649983406,3.8907218649983406,0.0,1.5439291521906853,true,0.15590604089485782
Algeria,1,GK,Melvin Mastil,2000-02-19,3,0,Stade Nyonnais,,,,,,,,false,
Algeria,2,DF,Aïssa Mandi,1991-10-22,120,9,Lille,3237,1768.0,0.0,0.33159853518009186,0.33159853518009186,0.0,0.6807948816567659,true,0.01688001593111327
Algeria,3,DF,Achref Abada,1999-06-15,9,1,USM Alger,,,,,,,,false,
Algeria,4,DF,Mohamed Amine Tougai,2000-01-22,31,2,Espérance de Tunis,,,,,,,,false,
Algeria,5,DF,Zineddine Belaïd,1999-03-20,13,1,JS Kabylie,,,,,,,,false,
Algeria,6,MF,Ramiz Zerrouki,1998-05-26,54,3,Twente,,,,,,,,false,
Algeria,7,FW,Riyad Mahrez (captain),1991-02-21,117,38,Al-Ahli,,,,,,,,false,
Algeria,8,MF,Houssem Aouar,1998-06-30,23,6,Al-Ittihad,5733,,,,,,,false,
Algeria,9,FW,Amine Gouiri,2000-02-16,24,12,Marseille,6401,2122.0,13.0,10.690865226089954,10.690865226089954,5.0,4.560859004035592,true,0.4534297221244561
Algeria,10,MF,Farès Chaïbi,2002-11-28,32,3,Eintracht Frankfurt,10792,993.0,1.0,3.0225418135523796,3.0225418135523796,3.0,2.600599684752524,true,0.273946387935261
Algeria,11,FW,Anis Hadj Moussa,2002-02-11,16,3,Feyenoord,,,,,,,,false,
Algeria,12,FW,Nadhir Benbouali,2000-04-17,5,1,Győri ETO,,,,,,,,false,
Algeria,13,DF,Jaouen Hadjam,2003-03-26,19,3,Young Boys,11344,,,,,,,false,
Algeria,14,MF,Hicham Boudaoui,1999-09-23,35,0,Nice,8050,2450.0,2.0,3.869574027135968,3.869574027135968,3.0,2.752190748229623,true,0.1421476173233621
Algeria,15,DF,Rayan Aït-Nouri,2001-06-06,31,0,Manchester City,6674,3180.0,4.0,3.612480252981186,3.612480252981186,7.0,5.460978699848056,true,0.10224000715984488
Algeria,16,GK,Oussama Benbot,1994-10-11,4,0,USM Alger,,,,,,,,false,
Algeria,17,DF,Rafik Belghali,2002-06-07,14,1,Hellas Verona,,,,,,,,false,
Algeria,18,FW,Mohamed Amoura,2000-05-09,48,19,VfL Wolfsburg,13062,2512.0,10.0,10.863602759316564,9.348049404099584,9.0,4.308450622484088,true,0.33492215221694366
Algeria,19,MF,Nabil Bentaleb,1994-11-24,62,6,Lille,914,306.0,1.0,0.7089393362402916,0.7089393362402916,0.0,0.012204637750983238,true,0.2085115694824387
Algeria,20,FW,Adil Boulbina,2003-05-02,11,4,Al-Duhail,,,,,,,,false,
Algeria,21,DF,Ramy Bensebaini,1995-04-16,82,9,Borussia Dortmund,3349,2030.0,1.0,1.4501842698082328,1.4501842698082328,6.0,3.9507005363702774,true,0.06429388388312361
Algeria,22,MF,Ibrahim Maza,2005-11-24,18,2,Bayer Leverkusen,,,,,,,,false,
Algeria,23,GK,Luca Zidane,1998-05-13,7,0,Granada,,,,,,,,false,
Algeria,24,MF,Yacine Titraoui,2003-07-26,5,0,Charleroi,,,,,,,,false,
Algeria,25,FW,Farès Ghedjemis,2002-09-06,1,1,Frosinone,12303,,,,,,,false,
Algeria,26,DF,Samir Chergui,1999-02-06,6,0,Paris FC,,,,,,,,false,
Argentina,1,GK,Juan Musso,1994-05-06,4,0,Atlético Madrid,7095,270.0,0.0,0.0,0.0,0.0,0.0,true,0.0
Argentina,2,DF,Marcos Senesi,1997-05-10,3,0,Bournemouth,10864,1117.0,0.0,0.6511894948780537,0.6511894948780537,0.0,0.23828684724867344,true,0.052468267268598774
Argentina,3,DF,Nicolás Tagliafico,1992-08-31,76,1,Lyon,10701,1918.0,3.0,2.963885312899947,2.963885312899947,1.0,0.6734582297503948,true,0.13907699591292766
Argentina,4,DF,Gonzalo Montiel,1997-01-01,39,2,River Plate,9897,103.0,0.0,0.06964128464460373,0.06964128464460373,0.0,0.0,true,0.06085160794188676
Argentina,5,MF,Leandro Paredes,1994-06-29,77,5,Boca Juniors,1248,1370.0,3.0,2.1564809433184564,0.6338833100162446,1.0,1.6625222507864237,true,0.04164196927114016
Argentina,6,DF,Lisandro Martínez,1998-01-18,28,1,Manchester United,10802,1762.0,2.0,1.6867136806249619,1.6867136806249619,1.0,1.357606129720807,true,0.08615450128050316
Argentina,7,MF,Rodrigo De Paul,1994-05-24,87,2,Inter Miami CF,1145,2137.0,3.0,1.467378824017942,1.467378824017942,5.0,5.930679908953607,true,0.06179882740365689
Argentina,8,MF,Valentín Barco,2004-07-23,4,2,Strasbourg,12498,1460.0,0.0,0.7031261269003153,0.7031261269003153,2.0,1.416849572211504,true,0.04334339138426601
Argentina,9,FW,Julián Alvarez,2000-01-31,51,14,Atlético Madrid,10846,2543.0,17.0,14.1592972795479,11.186186812352389,4.0,6.458727004006505,true,0.3958933594619406
Argentina,10,FW,Lionel Messi (captain),1987-06-24,199,117,Inter Miami CF,,,,,,,,false,
Argentina,11,MF,Giovani Lo Celso,1996-04-09,67,4,Real Betis,5681,1437.0,8.0,4.725559396669269,2.495726527646184,3.0,4.672125656157732,true,0.15630855079203657
Argentina,12,GK,Gerónimo Rulli,1992-05-20,8,0,Marseille,2225,3060.0,0.0,0.0,0.0,0.0,0.08192777261137962,true,0.0
Argentina,13,DF,Cristian Romero,1998-04-27,51,3,Tottenham Hotspur,7218,1426.0,1.0,1.905144028365612,1.905144028365612,0.0,0.6253029182553291,true,0.12024050669909192
Argentina,14,MF,Exequiel Palacios,1998-10-05,40,0,Bayer Leverkusen,8325,1134.0,1.0,1.3166885189712048,1.3166885189712048,6.0,2.3877435363829136,true,0.10449908880723847
Argentina,15,MF,Nicolás González,1998-04-06,51,6,Atlético Madrid,7074,1789.0,3.0,4.388662149198353,4.388662149198353,2.0,1.3247456587851048,true,0.22078233282719498
Argentina,16,FW,Thiago Almada,2001-04-26,16,5,Atlético Madrid,13358,934.0,1.0,1.9897623993456364,1.9897623993456364,4.0,2.4079826176166534,true,0.1917329935129628
Argentina,17,FW,Giuliano Simeone,2002-12-18,13,2,Atlético Madrid,9796,1988.0,2.0,3.001487374305725,3.001487374305725,6.0,7.1847349517047405,true,0.13588222519492718
Argentina,18,FW,Nico Paz,2004-09-08,9,1,Como,11541,2704.0,6.0,9.964229883626103,9.202931048348546,8.0,5.478746464475989,true,0.30631057483408625
Argentina,19,DF,Nicolás Otamendi,1988-02-12,132,8,Benfica,,,,,,,,false,
Argentina,20,MF,Alexis Mac Allister,1998-12-24,46,6,Liverpool,8379,2621.0,5.0,3.568436846137047,3.568436846137047,5.0,4.891626043245196,true,0.12253312329352697
Argentina,21,FW,José Manuel López,2000-12-06,5,0,Palmeiras,,,,,,,,false,
Argentina,22,FW,Lautaro Martínez,1997-08-22,77,37,Inter Milan,7006,2605.0,12.0,14.972904972732067,14.972904972732067,3.0,5.210264602676034,true,0.5172980604782672
Argentina,23,GK,Emiliano Martínez,1992-09-02,59,0,Aston Villa,4401,3206.0,0.0,0.0,0.0,0.0,0.2820240408182144,true,0.0
Argentina,24,MF,Enzo Fernández,2001-01-17,42,6,Chelsea,11356,2941.0,6.0,6.1332164872437716,6.1332164872437716,7.0,7.737509123980999,true,0.18768768577080566
Argentina,25,DF,Facundo Medina,1999-05-28,9,0,Marseille,8664,2558.0,0.0,1.9975218065083027,1.9975218065083027,1.0,2.1699847169220448,true,0.07028028248074561
Argentina,26,DF,Nahuel Molina,1998-04-06,58,1,Atlético Madrid,8963,1565.0,0.0,0.9986370727419853,0.9986370727419853,3.0,1.9341567233204842,true,0.05742960801711097
Austria,1,GK,Alexander Schlager,1996-02-01,26,0,Red Bull Salzburg,,,,,,,,false,
Austria,2,DF,David Affengruber,2001-03-19,1,0,Elche,,,,,,,,false,
Austria,3,DF,Kevin Danso,1998-09-19,32,0,Tottenham Hotspur,5261,1920.0,0.0,0.7267019925639033,0.7267019925639033,0.0,0.8116547120735049,true,0.03406415590143297
Austria,4,MF,Xaver Schlager,1997-09-28,51,4,RB Leipzig,7783,181.0,0.0,0.05093974620103836,0.05093974620103836,0.0,0.4579550623893738,true,0.025329155569577086
Austria,5,DF,Stefan Posch,1997-05-14,52,5,Mainz 05,5329,1087.0,0.0,0.6908558821305633,0.6908558821305633,0.0,0.7738735899329185,true,0.057200579017249946
Austria,6,MF,Nicolas Seiwald,2001-05-04,47,1,RB Leipzig,11871,2081.0,0.0,0.15749134309589863,0.15749134309589863,0.0,2.6085314247757196,true,0.0068112546269249764
Austria,7,FW,Marko Arnautović,1989-04-19,133,47,Red Star Belgrade,865,531.0,4.0,4.483994249254465,4.483994249254465,2.0,0.9996647089719772,true,0.759999025297367
Austria,8,DF,David Alaba (captain),1992-06-24,113,15,Real Madrid,391,312.0,0.0,0.0,0.0,0.0,0.05400341376662254,true,0.0
Austria,9,MF,Marcel Sabitzer,1994-03-17,98,26,Borussia Dortmund,5248,1615.0,1.0,2.2293640561401844,2.2293640561401844,0.0,1.5033905114978552,true,0.1242370062245304
Austria,10,MF,Florian Grillitsch,1995-08-07,58,1,Braga,116,1243.0,0.0,0.40987706277519464,0.40987706277519464,0.0,0.856267930008471,true,0.02967734163295858
Austria,11,FW,Michael Gregoritsch,1994-04-18,75,24,FC Augsburg,171,602.0,2.0,1.9820730350911617,1.9820730350911617,1.0,0.2638327647000551,true,0.2963232112262534
Austria,12,GK,Florian Wiegele,2001-03-21,1,0,Viktoria Plzeň,,,,,,,,false,
Austria,13,GK,Patrick Pentz,1997-01-02,18,0,Brøndby,,,,,,,,false,
Austria,14,FW,Saša Kalajdžić,1997-07-07,22,4,LASK,8812,,,,,,,false,
Austria,15,DF,Philipp Lienhart,1996-07-11,41,3,SC Freiburg,2611,2780.0,1.0,0.9363047620281577,0.9363047620281577,0.0,0.6041158917360008,true,0.030312024669976328
Austria,16,DF,Phillipp Mwene,1994-01-29,30,0,Mainz 05,7106,2663.0,1.0,2.1026149336248636,2.1026149336248636,4.0,2.5596299320459366,true,0.07106096283373553
Austria,17,MF,Carney Chukwuemeka,2003-10-20,3,1,Borussia Dortmund,9356,231.0,1.0,0.8316291533410549,0.8316291533410549,0.0,0.6901883706450462,true,0.3240113584445668
Austria,18,MF,Romano Schmid,2000-01-27,34,3,Werder Bremen,9069,2856.0,5.0,4.85783976316452,4.100063048303127,4.0,6.564444359391928,true,0.12920366748854392
Austria,19,MF,Dejan Ljubičić,1997-10-08,9,1,Schalke 04,9797,,,,,,,false,
Austria,20,MF,Konrad Laimer,1997-05-27,57,7,Bayern Munich,6109,1700.0,2.0,2.626265462487936,2.626265462487936,2.0,2.5402991846203804,true,0.13903758330818486
Austria,21,FW,Patrick Wimmer,2001-05-30,30,1,VfL Wolfsburg,9730,1815.0,3.0,4.3263805359601974,4.3263805359601974,4.0,3.0010927617549896,true,0.2145312662459602
Austria,22,MF,Alexander Prass,2001-05-26,19,0,TSG Hoffenheim,12928,1584.0,0.0,1.0967911686748266,1.0967911686748266,1.0,3.072040591388941,true,0.06231768003834242
Austria,23,DF,Marco Friedl,1998-03-16,11,0,Werder Bremen,5340,2174.0,0.0,0.6404807511717081,0.6404807511717081,0.0,0.2139342464506626,true,0.026514842504808525
Austria,24,MF,Paul Wanner,2005-12-23,3,0,PSV Eindhoven,10245,1796.0,3.0,4.244851130992174,3.487074453383684,2.0,1.4708796814084053,true,0.1747420383098728
Austria,25,DF,Michael Svoboda,1998-10-15,4,0,Venezia,9887,1311.0,1.0,0.20009918417781591,0.20009918417781591,0.0,0.9600300937891006,true,0.013736786099163564
Austria,26,MF,Alessandro Schöpf,1994-02-07,35,6,Wolfsberger AC,,,,,,,,false,
Jordan,1,GK,Yazeed Abulaila,1993-01-08,76,0,Al-Hussein,,,,,,,,false,
Jordan,2,DF,Mohammad Abu Hashish,1995-05-09,56,1,Al-Karma,,,,,,,,false,
Jordan,3,DF,Abdallah Nasib,1994-02-25,65,3,Al-Zawraa,,,,,,,,false,
Jordan,4,DF,Husam Abu Dahab,2000-05-13,18,0,Al-Faisaly,,,,,,,,false,
Jordan,5,DF,Yazan Al-Arab,1996-01-31,80,3,FC Seoul,,,,,,,,false,
Jordan,6,MF,Amer Jamous,2002-07-03,19,1,Al-Zawraa,,,,,,,,false,
Jordan,7,FW,Mohammad Abu Zrayq,1997-12-30,41,5,Raja Casablanca,,,,,,,,false,
Jordan,8,MF,Noor Al-Rawabdeh,1997-02-24,68,3,Selangor,,,,,,,,false,
Jordan,9,FW,Ali Olwan,2000-03-26,66,29,Al-Sailiya,,,,,,,,false,
Jordan,10,FW,Musa Al-Taamari,1997-06-10,92,24,Rennes,11782,1696.0,3.0,5.287073201499879,5.287073201499879,1.0,3.966085731983185,true,0.28056402602298885
Jordan,11,FW,Odeh Al-Fakhouri,2005-11-22,10,1,Pyramids,,,,,,,,false,
Jordan,12,GK,Nour Bani Attiah,1993-01-25,5,0,Al-Faisaly,,,,,,,,false,
Jordan,13,FW,Mahmoud Al-Mardi,1993-10-06,89,9,Al-Hussein,,,,,,,,false,
Jordan,14,MF,Rajaei Ayed,1993-07-25,72,0,Al-Hussein,,,,,,,,false,
Jordan,15,MF,Ibrahim Sadeh,2000-04-27,57,3,Al-Karma,,,,,,,,false,
Jordan,16,DF,Mo Abualnadi,2001-02-08,18,0,Selangor,,,,,,,,false,
Jordan,17,DF,Salim Obaid,1992-01-17,11,0,Al-Hussein,,,,,,,,false,
Jordan,18,MF,Mohammad Taha,2005-07-13,2,0,Al-Hussein,,,,,,,,false,
Jordan,19,DF,Saed Al-Rosan,1997-02-01,21,2,Al-Hussein,,,,,,,,false,
Jordan,20,MF,Mohannad Abu Taha,2003-02-02,29,1,Al-Quwa Al-Jawiya,,,,,,,,false,
Jordan,21,MF,Nizar Al-Rashdan,1999-03-23,47,4,Qatar SC,,,,,,,,false,
Jordan,22,GK,Abdallah Al-Fakhouri,2000-01-22,11,0,Al-Wehdat,,,,,,,,false,
Jordan,23,DF,Ihsan Haddad (captain),1994-02-05,92,2,Al-Hussein,,,,,,,,false,
Jordan,24,FW,Ali Azaizeh,2004-04-13,4,0,Al-Shabab,,,,,,,,false,
Jordan,25,MF,Mohammad Al-Dawoud,1992-04-12,13,1,Al-Wehdat,,,,,,,,false,
Jordan,26,DF,Anas Badawi,1997-09-13,1,0,Al-Faisaly,,,,,,,,false,
Colombia,1,GK,David Ospina,1988-08-31,130,0,Atlético Nacional,,,,,,,,false,
Colombia,2,DF,Daniel Muñoz,1996-05-26,46,3,Crystal Palace,12408,3237.0,4.0,5.791526351124048,5.791526351124048,5.0,5.942459639161825,true,0.16102482903959356
Colombia,3,DF,Jhon Lucumí,1998-06-26,37,1,Bologna,11038,2626.0,0.0,0.7916854955255985,0.7916854955255985,1.0,0.5481209829449654,true,0.027133166259445493
Colombia,4,DF,Santiago Arias,1992-01-13,68,0,Independiente,11537,,,,,,,false,
Colombia,5,MF,Kevin Castaño,2000-09-29,25,0,River Plate,4202,,,,,,,false,
Colombia,6,MF,Richard Ríos,2000-06-02,32,2,Benfica,,,,,,,,false,
Colombia,7,FW,Luis Díaz,1997-01-13,74,22,Bayern Munich,10408,2433.0,13.0,12.3563298471272,12.3563298471272,5.0,6.245185255073011,true,0.45707755291469293
Colombia,8,MF,Jorge Carrascal,1998-05-25,24,2,Flamengo,,,,,,,,false,
Colombia,9,FW,Jhon Córdoba,1993-05-11,21,6,Krasnodar,,,,,,,,false,
Colombia,10,MF,James Rodríguez (captain),1991-07-12,126,31,Minnesota United FC,2249,127.0,0.0,0.22707308642566204,0.22707308642566204,0.0,0.10268764942884445,true,0.16091793526228018
Colombia,11,MF,Jhon Arias,1997-09-21,38,6,Palmeiras,,,,,,,,false,
Colombia,12,GK,Camilo Vargas,1989-03-09,42,0,Atlas,,,,,,,,false,
Colombia,13,DF,Yerry Mina,1994-09-23,54,8,Cagliari,6521,2590.0,1.0,2.4685893896967173,2.4685893896967173,0.0,0.5654018130153418,true,0.08578109848366972
Colombia,14,DF,Gustavo Puerta,2003-07-23,6,1,Racing Santander,11869,,,,,,,false,
Colombia,15,MF,Juan Portilla,1998-09-12,10,0,Athletico Paranaense,,,,,,,,false,
Colombia,16,MF,Jefferson Lerma,1994-10-25,65,5,Crystal Palace,2182,2274.0,0.0,0.8986045755445957,0.8986045755445957,1.0,1.3882753169164062,true,0.0355648248896278
Colombia,17,DF,Johan Mojica,1992-08-21,45,1,Mallorca,6242,2747.0,1.0,0.7688355734571815,0.7688355734571815,2.0,4.50119224563241,true,0.025189370808571653
Colombia,18,DF,Willer Ditta,1998-01-23,5,0,Cruz Azul,,,,,,,,false,
Colombia,19,FW,Cucho Hernández,1999-04-20,9,2,Real Betis,,,,,,,,false,
Colombia,20,MF,Juan Fernando Quintero,1993-01-18,49,6,River Plate,615,,,,,,,false,
Colombia,21,FW,Jaminton Campaz,2000-05-24,10,1,Rosario Central,,,,,,,,false,
Colombia,22,DF,Deiver Machado,1993-09-02,15,0,Nantes,9632,1793.0,1.0,2.1914128474891186,2.1914128474891186,4.0,2.924070416018367,true,0.10999841398439525
Colombia,23,DF,Davinson Sánchez,1996-06-12,79,4,Galatasaray,6249,,,,,,,false,
Colombia,24,GK,Álvaro Montero,1995-03-29,12,0,Vélez Sarsfield,,,,,,,,false,
Colombia,25,FW,Luis Suárez,1997-12-02,12,5,Sporting CP,8978,,,,,,,false,
Colombia,26,FW,Andrés Gómez,2002-09-12,8,2,Vasco da Gama,12971,318.0,3.0,1.5068846549838781,1.5068846549838781,0.0,0.19309774041175842,true,0.4264767891463806
DR Congo,1,GK,Lionel Mpasi,1994-08-01,29,0,Le Havre,,,,,,,,false,
DR Congo,2,DF,Aaron Wan-Bissaka,1997-11-26,12,0,West Ham United,5584,3156.0,2.0,1.3520639296621084,1.3520639296621084,5.0,4.088755523785949,true,0.03855695616907153
DR Congo,3,DF,Steve Kapuadi,1998-04-30,4,0,Widzew Łódź,,,,,,,,false,
DR Congo,4,DF,Axel Tuanzebe,1997-11-14,14,1,Burnley,934,1731.0,0.0,0.35375541262328625,0.35375541262328625,1.0,0.6262782029807568,true,0.018392829079200323
DR Congo,5,DF,Dylan Batubinsika,1996-02-15,14,1,AEL,12806,2006.0,1.0,0.6802393477410078,0.6802393477410078,0.0,0.2829701006412506,true,0.0305192130093174
DR Congo,6,MF,Ngal'ayel Mukau,2004-11-03,14,0,Lille,12800,1224.0,0.0,0.6315305065363646,0.6315305065363646,1.0,0.6004146225750446,true,0.04643606665708563
DR Congo,7,MF,Nathanaël Mbuku,2002-03-16,19,2,Montpellier,7719,,,,,,,false,
DR Congo,8,MF,Samuel Moutoussamy,1996-08-12,58,0,Atromitos,6018,,,,,,,false,
DR Congo,9,FW,Brian Cipenga,1998-03-11,8,0,Castellón,,,,,,,,false,
DR Congo,10,MF,Théo Bongonda,1995-11-20,38,7,Spartak Moscow,,,,,,,,false,
DR Congo,11,FW,Gaël Kakuta,1991-06-21,31,5,AEL,,,,,,,,false,
DR Congo,12,DF,Joris Kayembe,1994-08-08,26,1,Genk,,,,,,,,false,
DR Congo,13,FW,Meschak Elia,1997-08-06,69,12,Alanyaspor,13440,152.0,1.0,1.2927594128996134,1.2927594128996134,0.0,0.11172935366630554,true,0.765449652374771
DR Congo,14,MF,Noah Sadiki,2004-12-17,20,0,Sunderland,,,,,,,,false,
DR Congo,15,MF,Aaron Tshibola,1995-01-02,17,1,Kilmarnock,2346,,,,,,,false,
DR Congo,16,GK,Timothy Fayulu,1999-07-24,3,0,Noah,,,,,,,,false,
DR Congo,17,FW,Cédric Bakambu,1991-04-11,70,21,Real Betis,2306,661.0,2.0,3.758650738745928,3.758650738745928,2.0,0.8444724157452583,true,0.5117678766825016
DR Congo,18,MF,Charles Pickel,1997-05-15,34,1,Espanyol,,,,,,,,false,
DR Congo,19,FW,Fiston Mayele,1994-06-24,37,6,Pyramids,,,,,,,,false,
DR Congo,20,FW,Yoane Wissa,1996-09-03,38,9,Newcastle United,5786,2943.0,18.0,20.731059528887272,20.731059528887272,4.0,3.4494741149246693,true,0.6339773556234639
DR Congo,21,GK,Matthieu Epolo,2005-01-15,1,0,Standard Liège,,,,,,,,false,
DR Congo,22,DF,Chancel Mbemba (captain),1994-08-08,109,7,Lille,849,,,,,,,false,
DR Congo,23,FW,Simon Banza,1996-08-13,15,2,Al Jazira,,,,,,,,false,
